Type;Shop;On_Sale;For;Known_Brand;Leather;Color;Prijs 
sandals;at_location;no;female;yes;yes;red;105,3
sandals;at_location;yes;male;yes;yes;blue;51,5025
sandals;at_location;yes;female;yes;yes;blue;40,1625
sandals;at_location;no;male;yes;yes;blue;53,325
sandals;at_location;no;female;yes;yes;blue;64,125
boots;at_location;yes;male;yes;yes;black;310,5
boots;at_location;yes;female;yes;yes;black;353,25
boots;at_location;no;male;yes;yes;black;454,5
boots;at_location;no;female;yes;yes;black;508,5
boots;at_location;yes;male;yes;yes;brown;247,5
boots;at_location;yes;female;yes;yes;brown;160,65
boots;at_location;no;male;yes;yes;brown;468
boots;at_location;no;female;yes;yes;brown;382,5
boots;at_location;yes;male;yes;yes;gray;274,05
boots;at_location;yes;female;yes;yes;gray;299,25
boots;at_location;no;male;yes;yes;gray;58,5
boots;at_location;no;female;yes;yes;gray;351
boots;at_location;yes;male;yes;yes;white;387,45
boots;at_location;yes;female;yes;yes;white;234
boots;at_location;no;male;yes;yes;white;382,5
boots;at_location;no;female;yes;yes;white;405
boots;at_location;yes;female;yes;yes;red;153
boots;at_location;no;female;yes;yes;red;355,5
boots;at_location;yes;male;yes;yes;blue;186,75
boots;at_location;yes;female;yes;yes;blue;211,5
boots;at_location;no;male;yes;yes;blue;531
boots;at_location;no;female;yes;yes;blue;445,5
wedges;at_location;yes;female;yes;no;black;44,1
wedges;at_location;no;female;yes;no;black;67,5
wedges;at_location;yes;female;yes;no;brown;81,27
wedges;at_location;no;female;yes;no;brown;96,3
wedges;at_location;yes;female;yes;no;gray;73,71
wedges;at_location;no;female;yes;no;gray;96,3
wedges;at_location;yes;female;yes;no;white;55,8
wedges;at_location;no;female;yes;no;white;130,5
wedges;at_location;yes;female;yes;no;red;39,15
wedges;at_location;no;female;yes;no;red;104,4
wedges;at_location;yes;female;yes;no;blue;54
wedges;at_location;no;female;yes;no;blue;90
sneakers;at_location;yes;male;yes;no;black;105,975
sneakers;at_location;yes;female;yes;no;black;47,925
sneakers;at_location;no;male;yes;no;black;114,75
sneakers;at_location;no;female;yes;no;black;137,7
sneakers;at_location;yes;male;yes;no;brown;95,445
sneakers;at_location;no;male;yes;no;brown;125,55
sneakers;at_location;yes;male;yes;no;gray;58,05
sneakers;at_location;yes;female;yes;no;gray;84,375
sneakers;at_location;no;male;yes;no;gray;132,3
sneakers;at_location;no;female;yes;no;gray;102,6
sneakers;at_location;yes;male;yes;no;white;101,925
sneakers;at_location;yes;female;yes;no;white;85,725
sneakers;at_location;no;male;yes;no;white;195,75
sneakers;at_location;no;female;yes;no;white;133,65
sneakers;at_location;yes;male;yes;no;red;105,975
sneakers;at_location;yes;female;yes;no;red;86,4
sneakers;at_location;no;male;yes;no;red;62,1
sneakers;at_location;no;female;yes;no;red;83,7
sneakers;at_location;yes;male;yes;no;blue;79,65
sneakers;at_location;yes;female;yes;no;blue;65,475
sneakers;at_location;no;male;yes;no;blue;129,6
sneakers;at_location;no;female;yes;no;blue;178,2
heals;at_location;yes;female;yes;no;black;158,55
heals;at_location;no;female;yes;no;black;235,2
heals;at_location;yes;female;yes;no;brown;152,88
heals;at_location;no;female;yes;no;brown;352,8
heals;at_location;yes;female;yes;no;gray;105
heals;at_location;no;female;yes;no;gray;180,6
heals;at_location;yes;female;yes;no;white;120,54
heals;at_location;no;female;yes;no;white;163,8
heals;at_location;yes;female;yes;no;red;107,1
heals;at_location;no;female;yes;no;red;155,4
heals;at_location;yes;female;yes;no;blue;64,68
heals;at_location;no;female;yes;no;blue;128,1
sandals;at_location;yes;male;yes;no;black;25,425
sandals;at_location;yes;female;yes;no;black;41,895
sandals;at_location;no;male;yes;no;black;61,2
sandals;at_location;no;female;yes;no;black;76,05
sandals;at_location;yes;male;yes;no;brown;15,075
sandals;at_location;yes;female;yes;no;brown;44,415
sandals;at_location;no;male;yes;no;brown;45,9
sandals;at_location;no;female;yes;no;brown;38,7
sandals;at_location;yes;male;yes;no;gray;27,405
sandals;at_location;yes;female;yes;no;gray;28,575
sandals;at_location;no;male;yes;no;gray;53,55
sandals;at_location;no;female;yes;no;gray;20,7
sandals;at_location;yes;male;yes;no;white;41,265
sandals;at_location;yes;female;yes;no;white;39,375
sandals;at_location;no;male;yes;no;white;41,85
sandals;at_location;no;female;yes;no;white;31,95
sandals;at_location;yes;male;yes;no;red;24,255
sandals;at_location;yes;female;yes;no;red;14,175
sandals;at_location;no;male;yes;no;red;44,1
sandals;at_location;no;female;yes;no;red;39,6
sandals;at_location;yes;male;yes;no;blue;28,665
sandals;at_location;yes;female;yes;no;blue;33,705
sandals;at_location;no;male;yes;no;blue;40,95
sandals;at_location;no;female;yes;no;blue;22,05
boots;at_location;yes;male;yes;no;black;123
boots;at_location;yes;female;yes;no;black;176,4
boots;at_location;no;male;yes;no;black;147
boots;at_location;no;female;yes;no;black;381
boots;at_location;yes;male;yes;no;brown;73,5
boots;at_location;yes;female;yes;no;brown;169,5
boots;at_location;no;male;yes;no;brown;273
boots;at_location;no;female;yes;no;brown;267
boots;at_location;yes;male;yes;no;gray;249,9
boots;at_location;yes;female;yes;no;gray;136,5
boots;at_location;no;male;yes;no;gray;279
boots;at_location;no;female;yes;no;gray;222
boots;at_location;yes;male;yes;no;white;201
boots;at_location;yes;female;yes;no;white;195
boots;at_location;no;male;yes;no;white;363
boots;at_location;no;female;yes;no;white;348
boots;at_location;yes;female;yes;no;red;183
boots;at_location;no;female;yes;no;red;363
boots;at_location;yes;male;yes;no;blue;168
boots;at_location;yes;female;yes;no;blue;178,5
boots;at_location;no;male;yes;no;blue;237
boots;at_location;no;female;yes;no;blue;303
wedges;at_location;yes;female;yes;yes;black;78,975
wedges;at_location;no;female;yes;yes;black;105,3
wedges;at_location;yes;female;yes;yes;brown;67,5
wedges;at_location;no;female;yes;yes;brown;126,9
wedges;at_location;yes;female;yes;yes;gray;92,475
wedges;at_location;no;female;yes;yes;gray;153,9
wedges;at_location;yes;female;yes;yes;white;89,775
wedges;at_location;no;female;yes;yes;white;160,65
wedges;at_location;yes;female;yes;yes;red;87,75
wedges;at_location;no;female;yes;yes;red;130,95
wedges;at_location;yes;female;yes;yes;blue;97,335
wedges;at_location;no;female;yes;yes;blue;109,35
sneakers;at_location;yes;male;yes;yes;black;113,4
sneakers;at_location;yes;female;yes;yes;black;272,16
sneakers;at_location;no;male;yes;yes;black;208,575
sneakers;at_location;no;female;yes;yes;black;200,475
sneakers;at_location;yes;male;yes;yes;brown;127,575
sneakers;at_location;no;male;yes;yes;brown;107,325
sneakers;at_location;yes;male;yes;yes;gray;135,675
sneakers;at_location;yes;female;yes;yes;gray;75,9375
sneakers;at_location;no;male;yes;yes;gray;236,925
sneakers;at_location;no;female;yes;yes;gray;218,7
sneakers;at_location;yes;male;yes;yes;white;99,225
sneakers;at_location;yes;female;yes;yes;white;110,565
sneakers;at_location;no;male;yes;yes;white;228,825
sneakers;at_location;no;female;yes;yes;white;271,35
sneakers;at_location;yes;male;yes;yes;red;121,5
sneakers;at_location;yes;female;yes;yes;red;143,775
sneakers;at_location;no;male;yes;yes;red;117,45
sneakers;at_location;no;female;yes;yes;red;204,525
sneakers;at_location;yes;male;yes;yes;blue;59,7375
sneakers;at_location;yes;female;yes;yes;blue;104,2875
sneakers;at_location;no;male;yes;yes;blue;234,9
sneakers;at_location;no;female;yes;yes;blue;155,925
heals;at_location;yes;female;yes;yes;black;304,29
heals;at_location;no;female;yes;yes;black;270,9
heals;at_location;yes;female;yes;yes;brown;262,395
heals;at_location;no;female;yes;yes;brown;283,5
heals;at_location;yes;female;yes;yes;gray;121,275
heals;at_location;no;female;yes;yes;gray;245,7
heals;at_location;yes;female;yes;yes;white;88,2
heals;at_location;no;female;yes;yes;white;459,9
heals;at_location;yes;female;yes;yes;red;42,525
heals;at_location;no;female;yes;yes;red;192,15
heals;at_location;yes;female;yes;yes;blue;63
heals;at_location;no;female;yes;yes;blue;189
sandals;at_location;yes;male;yes;yes;black;5,4
sandals;at_location;yes;female;yes;yes;black;55,755
sandals;at_location;no;male;yes;yes;black;68,175
sandals;at_location;no;female;yes;yes;black;46,575
sandals;at_location;yes;male;yes;yes;brown;28,8225
sandals;at_location;yes;female;yes;yes;brown;20,25
sandals;at_location;no;male;yes;yes;brown;62,1
sandals;at_location;no;female;yes;yes;brown;26,325
sandals;at_location;yes;male;yes;yes;gray;37,8
sandals;at_location;yes;female;yes;yes;gray;45,8325
sandals;at_location;no;male;yes;yes;gray;60,75
sandals;at_location;no;female;yes;yes;gray;81
sandals;at_location;yes;male;yes;yes;white;37,125
sandals;at_location;yes;female;yes;yes;white;30,375
sandals;at_location;no;male;yes;yes;white;68,175
sandals;at_location;no;female;yes;yes;white;64,8
sandals;at_location;yes;male;yes;yes;red;27,3375
sandals;at_location;yes;female;yes;yes;red;44,8875
sandals;at_location;no;male;yes;yes;red;91,8
sandals;at_location;no;female;yes;yes;red;68,85
sandals;at_location;yes;male;yes;yes;blue;23,2875
sandals;at_location;yes;female;yes;yes;blue;30,7125
sandals;at_location;no;male;yes;yes;blue;72,9
sandals;at_location;no;female;yes;yes;blue;62,1
boots;at_location;yes;male;yes;yes;black;171
boots;at_location;yes;female;yes;yes;black;234
boots;at_location;no;male;yes;yes;black;288
boots;at_location;no;female;yes;yes;black;495
boots;at_location;yes;male;yes;yes;brown;163,8
boots;at_location;yes;female;yes;yes;brown;58,5
boots;at_location;no;male;yes;yes;brown;423
boots;at_location;no;female;yes;yes;brown;319,5
boots;at_location;yes;male;yes;yes;gray;328,5
boots;at_location;yes;female;yes;yes;gray;317,25
boots;at_location;no;male;yes;yes;gray;369
boots;at_location;no;female;yes;yes;gray;319,5
boots;at_location;yes;male;yes;yes;white;211,5
boots;at_location;yes;female;yes;yes;white;204,75
boots;at_location;no;male;yes;yes;white;439
boots;at_location;no;female;yes;yes;white;405
boots;at_location;yes;female;yes;yes;red;306
boots;at_location;no;female;yes;yes;red;416,5
boots;at_location;yes;male;yes;yes;blue;396
boots;at_location;yes;female;yes;yes;blue;200,25
boots;at_location;no;male;yes;yes;blue;387
boots;at_location;no;female;yes;yes;blue;475
wedges;at_location;yes;female;yes;no;black;35,1
wedges;at_location;no;female;yes;no;black;41,4
wedges;at_location;yes;female;yes;no;brown;46,35
wedges;at_location;no;female;yes;no;brown;103,5
wedges;at_location;yes;female;yes;no;gray;40,05
wedges;at_location;no;female;yes;no;gray;80,1
wedges;at_location;yes;female;yes;no;white;37,17
wedges;at_location;no;female;yes;no;white;136,8
wedges;at_location;yes;female;yes;no;red;47,7
wedges;at_location;no;female;yes;no;red;75,6
wedges;at_location;yes;female;yes;no;blue;70,56
wedges;at_location;no;female;yes;no;blue;112,5
sneakers;at_location;yes;male;yes;no;black;65,205
sneakers;at_location;yes;female;yes;no;black;72,225
sneakers;at_location;no;male;yes;no;black;116,1
sneakers;at_location;no;female;yes;no;black;202,5
sneakers;at_location;yes;male;yes;no;brown;70,875
sneakers;at_location;no;male;yes;no;brown;89,1
sneakers;at_location;yes;male;yes;no;gray;65,475
sneakers;at_location;yes;female;yes;no;gray;76,275
sneakers;at_location;no;male;yes;no;gray;220,05
sneakers;at_location;no;female;yes;no;gray;136,35
sneakers;at_location;yes;male;yes;no;white;78,975
sneakers;at_location;yes;female;yes;no;white;91,8
sneakers;at_location;no;male;yes;no;white;155,25
sneakers;at_location;no;female;yes;no;white;99,9
sneakers;at_location;yes;male;yes;no;red;64,125
sneakers;at_location;yes;female;yes;no;red;54
sneakers;at_location;no;male;yes;no;red;163,35
sneakers;at_location;no;female;yes;no;red;197,1
sneakers;at_location;yes;male;yes;no;blue;66,825
sneakers;at_location;yes;female;yes;no;blue;89,1
sneakers;at_location;no;male;yes;no;blue;106,65
sneakers;at_location;no;female;yes;no;blue;141,75
heals;at_location;yes;female;yes;no;black;139,65
heals;at_location;no;female;yes;no;black;312,9
heals;at_location;yes;female;yes;no;brown;114,45
heals;at_location;no;female;yes;no;brown;258,3
heals;at_location;yes;female;yes;no;gray;94,5
heals;at_location;no;female;yes;no;gray;170,1
heals;at_location;yes;female;yes;no;white;117,6
heals;at_location;no;female;yes;no;white;157,5
heals;at_location;yes;female;yes;no;red;86,73
heals;at_location;no;female;yes;no;red;191,1
heals;at_location;yes;female;yes;no;blue;155,4
heals;at_location;no;female;yes;no;blue;184,8
sandals;at_location;yes;male;yes;no;black;24,075
sandals;at_location;yes;female;yes;no;black;25,83
sandals;at_location;no;male;yes;no;black;17,1
sandals;at_location;no;female;yes;no;black;45
sandals;at_location;yes;male;yes;no;brown;33,975
sandals;at_location;yes;female;yes;no;brown;28,35
sandals;at_location;no;male;yes;no;brown;29,25
sandals;at_location;no;female;yes;no;brown;31,5
sandals;at_location;yes;male;yes;no;gray;24,975
sandals;at_location;yes;female;yes;no;gray;19,575
sandals;at_location;no;male;yes;no;gray;58,5
sandals;at_location;no;female;yes;no;gray;41,4
sandals;at_location;yes;male;yes;no;white;8,325
sandals;at_location;yes;female;yes;no;white;27,405
sandals;at_location;no;male;yes;no;white;54,45
sandals;at_location;no;female;yes;no;white;58,95
sandals;at_location;yes;male;yes;no;red;31,275
sandals;at_location;yes;female;yes;no;red;40,95
sandals;at_location;no;male;yes;no;red;59,4
sandals;at_location;no;female;yes;no;red;70,65
sandals;at_location;yes;male;yes;no;blue;45,99
sandals;at_location;yes;female;yes;no;blue;23,625
sandals;at_location;no;male;yes;no;blue;38,7
sandals;at_location;no;female;yes;no;blue;41,4
boots;at_location;yes;male;yes;no;black;181,5
boots;at_location;yes;female;yes;no;black;204
boots;at_location;no;male;yes;no;black;279
boots;at_location;no;female;yes;no;black;435
boots;at_location;yes;male;yes;no;brown;117
boots;at_location;yes;female;yes;no;brown;129
boots;at_location;no;male;yes;no;brown;264
boots;at_location;no;female;yes;no;brown;240
boots;at_location;yes;male;yes;no;gray;189
boots;at_location;yes;female;yes;no;gray;141
boots;at_location;no;male;yes;no;gray;468
boots;at_location;no;female;yes;no;gray;300
boots;at_location;yes;male;yes;no;white;234
boots;at_location;yes;female;yes;no;white;56,7
boots;at_location;no;male;yes;no;white;333
boots;at_location;no;female;yes;no;white;327
boots;at_location;yes;female;yes;no;red;237
boots;at_location;no;female;yes;no;red;324
boots;at_location;yes;male;yes;no;blue;229,5
boots;at_location;yes;female;yes;no;blue;329,7
boots;at_location;no;male;yes;no;blue;243
boots;at_location;no;female;yes;no;blue;192
wedges;at_location;yes;female;yes;yes;black;119,07
wedges;at_location;no;female;yes;yes;black;102,6
wedges;at_location;yes;female;yes;yes;brown;89,775
wedges;at_location;no;female;yes;yes;brown;112,05
wedges;at_location;yes;female;yes;yes;gray;69,525
wedges;at_location;no;female;yes;yes;gray;159,3
wedges;at_location;yes;female;yes;yes;white;81,675
wedges;at_location;no;female;yes;yes;white;140,4
wedges;at_location;yes;female;yes;yes;red;48,6
wedges;at_location;no;female;yes;yes;red;101,25
wedges;at_location;yes;female;yes;yes;blue;103,005
wedges;at_location;no;female;yes;yes;blue;45,9
sneakers;at_location;yes;male;yes;yes;black;92,1375
sneakers;at_location;yes;female;yes;yes;black;53,6625
sneakers;at_location;no;male;yes;yes;black;182,25
sneakers;at_location;no;female;yes;yes;black;232,875
sneakers;at_location;yes;male;yes;yes;brown;173,1375
sneakers;at_location;no;male;yes;yes;brown;202,5
sneakers;at_location;yes;male;yes;yes;gray;68,85
sneakers;at_location;yes;female;yes;yes;gray;87,075
